user_id,date_listened,sessions,minutes_listened,songs_streamed,playlists_created
user_902,2025-12-23,1,14.5,1,0
user_902,2025-12-24,0,12.9,3,1
user_902,2025-12-25,1,15,2,0
user_902,2025-12-26,0,9.4,1,0
user_902,2025-12-27,0,16.5,6,0
user_902,2025-12-28,1,13,1,0
user_902,2025-12-29,0,15.4,9,0
user_902,2025-12-30,0,6.7,5,0
user_903,2025-11-01,1,37.4,6,1
user_903,2025-11-02,0,23.8,7,0
user_903,2025-11-03,1,28.3,8,0
user_903,2025-11-04,1,22.7,4,0
user_903,2025-11-05,0,24.7,6,1
user_903,2025-11-06,0,13.8,10,0
user_903,2025-11-07,1,21.4,7,0
user_903,2025-11-08,0,31,7,1
user_903,2025-11-09,0,23.8,10,0
user_903,2025-11-10,0,24.9,6,0
user_903,2025-11-11,0,28.8,6,0
user_903,2025-11-12,0,20.4,1,0
user_903,2025-11-13,0,24.1,3,0
user_903,2025-11-14,0,17.1,0,1
user_903,2025-11-15,0,22.9,6,0
user_903,2025-11-16,1,17.5,2,0
user_903,2025-11-17,0,20.3,7,0
user_903,2025-11-18,2,18.6,0,0
user_903,2025-11-19,0,12.7,3,0
user_903,2025-11-20,0,34.2,8,0
user_903,2025-11-21,1,42.8,9,0
user_903,2025-11-22,1,20.6,6,0
user_903,2025-11-23,0,31.9,10,0
user_903,2025-11-24,1,38.4,3,0
user_903,2025-11-25,1,25.1,4,0
user_903,2025-11-26,0,28.2,5,0
user_903,2025-11-27,0,16.8,6,0
user_903,2025-11-28,0,33.9,10,0
user_903,2025-11-29,1,24.7,6,0
user_903,2025-11-30,0,25,3,1
user_903,2025-12-01,2,25.7,7,0
user_903,2025-12-02,0,21.2,4,0
user_903,2025-12-03,1,31.2,5,0
user_903,2025-12-04,0,33.1,0,0
user_903,2025-12-05,1,15.9,6,0
user_903,2025-12-06,0,12.5,2,1
user_903,2025-12-07,0,15.4,2,0
user_903,2025-12-08,1,12.4,4,0
user_903,2025-12-09,1,17,2,0
user_903,2025-12-10,0,9.2,1,0
user_903,2025-12-11,2,17.8,1,1
user_903,2025-12-12,1,20,1,0
user_903,2025-12-13,0,17.3,6,0
user_903,2025-12-14,1,10.6,2,0
user_903,2025-12-15,0,13.8,0,0
user_903,2025-12-16,0,18.8,4,0
user_903,2025-12-17,0,15.6,5,0
user_903,2025-12-18,0,16.9,3,0
user_903,2025-12-19,0,8.6,0,0
user_903,2025-12-20,1,12.4,4,0
user_903,2025-12-21,0,13.1,3,0
user_903,2025-12-22,0,10,3,0
user_903,2025-12-23,0,20.4,1,0
user_903,2025-12-24,0,13.1,1,0
user_903,2025-12-25,1,17.7,2,0
user_903,2025-12-26,1,10.8,1,0
user_903,2025-12-27,0,5.9,4,0
user_903,2025-12-28,0,8.5,0,0
user_903,2025-12-29,0,8.3,1,0
user_903,2025-12-30,0,8.6,0,0
user_904,2025-11-01,2,47.3,12,0
user_904,2025-11-02,3,42.5,6,0
user_904,2025-11-03,4,43.4,8,0
user_904,2025-11-04,2,42.1,7,0
user_904,2025-11-05,2,27.5,9,0
user_904,2025-11-06,1,34.7,6,0
user_904,2025-11-07,0,35.1,8,0
user_904,2025-11-08,1,43.3,9,0
user_904,2025-11-09,2,40.5,8,0
user_904,2025-11-10,0,46.8,5,0
user_904,2025-11-11,1,40.6,10,0
user_904,2025-11-12,1,55.6,13,1
user_904,2025-11-13,3,50.4,11,0
user_904,2025-11-14,2,48.6,10,0
user_904,2025-11-15,0,51.2,9,0
user_904,2025-11-16,1,46.4,11,0
user_904,2025-11-17,2,53.8,9,0
user_904,2025-11-18,0,55.5,8,0
user_904,2025-11-19,0,49.3,12,0
user_904,2025-11-20,2,46.7,11,0
user_904,2025-11-21,1,46.7,11,1
user_904,2025-11-22,0,40.4,10,1
user_904,2025-11-23,0,47.5,8,0
user_904,2025-11-24,1,43.2,8,0
user_904,2025-11-25,1,40.8,6,0
user_904,2025-11-26,1,47.3,7,0
user_904,2025-11-27,1,27.7,7,0
user_904,2025-11-28,0,22.1,6,0
user_904,2025-11-29,1,33.7,4,0
user_904,2025-11-30,3,32.5,3,0
user_904,2025-12-01,0,30.6,3,0
user_904,2025-12-02,2,27.7,4,0
user_904,2025-12-03,2,20.6,9,0
user_904,2025-12-04,0,30.2,3,0
user_904,2025-12-05,0,25.4,5,0
user_904,2025-12-06,1,24.1,5,0
user_904,2025-12-07,2,32.3,4,0
user_904,2025-12-08,0,22.6,3,0
user_904,2025-12-09,2,24.7,6,0
user_904,2025-12-10,0,21.8,8,0
user_904,2025-12-11,0,20.8,7,0
user_904,2025-12-12,0,17.6,2,0
user_904,2025-12-13,0,23.4,5,0
user_904,2025-12-14,0,27.3,3,0
user_904,2025-12-15,0,26.7,4,0
user_904,2025-12-16,0,18.7,5,0
user_904,2025-12-17,2,24.9,3,0
user_904,2025-12-18,0,23.5,1,0
user_904,2025-12-19,0,28.8,6,0
user_904,2025-12-20,0,19.4,6,0
user_904,2025-12-21,1,15.5,1,0
user_904,2025-12-22,0,15.8,1,0
user_904,2025-12-23,0,17.8,5,0
user_904,2025-12-24,0,13.2,2,0
user_904,2025-12-25,0,16.4,5,0
user_904,2025-12-26,0,14.3,2,0
user_904,2025-12-27,0,2.8,1,0
user_904,2025-12-28,0,16.7,5,0
user_904,2025-12-29,0,22,4,0
user_904,2025-12-30,1,7.5,4,0
user_905,2025-11-01,1,44,8,0
user_905,2025-11-02,1,40.2,7,0
user_905,2025-11-03,2,45.3,7,0
user_905,2025-11-04,1,41.2,6,0
user_905,2025-11-05,0,36.9,10,0
user_905,2025-11-06,4,36.8,10,0
user_905,2025-11-07,2,40.9,6,0
user_905,2025-11-08,4,50.5,9,0
user_905,2025-11-09,5,41.4,7,0
user_905,2025-11-10,2,33.4,8,0
user_905,2025-11-11,1,35.6,7,0
user_905,2025-11-12,1,35.3,6,0
user_905,2025-11-13,0,30.2,9,0
user_905,2025-11-14,0,44.5,10,0
user_905,2025-11-15,3,38.7,6,0
user_905,2025-11-16,4,39.6,10,0
user_905,2025-11-17,3,49.9,8,0
user_905,2025-11-18,2,43.2,11,0
user_905,2025-11-19,2,47.2,9,0
user_905,2025-11-20,0,41.6,8,0
user_905,2025-11-21,5,41.8,13,0
user_905,2025-11-22,1,52.2,9,0
user_905,2025-11-23,1,45.5,7,0
user_905,2025-11-24,2,42.3,8,0
user_905,2025-11-25,2,34.1,12,0
user_905,2025-11-26,1,48.6,7,0
user_905,2025-11-27,3,40.5,8,0
user_905,2025-11-28,0,43.3,10,0
user_905,2025-11-29,1,44.2,5,0
user_905,2025-11-30,1,46.9,7,0
user_905,2025-12-01,0,31.4,6,0
user_905,2025-12-02,1,28.3,7,0
user_905,2025-12-03,0,20.1,9,0
user_905,2025-12-04,1,27.3,6,0
user_905,2025-12-05,0,26,3,0
user_905,2025-12-06,1,20.6,2,0
user_905,2025-12-07,1,30.2,6,0
user_905,2025-12-08,1,24.3,7,0
user_905,2025-12-09,0,18.2,6,0
user_905,2025-12-10,0,20.7,3,1
user_905,2025-12-11,1,19.9,5,0
user_905,2025-12-12,1,28.5,7,0
user_905,2025-12-13,1,21,4,0
user_905,2025-12-14,0,19.9,3,0
user_905,2025-12-15,0,26,3,0
user_905,2025-12-16,0,20.1,4,1
user_905,2025-12-17,1,18.7,5,0
user_905,2025-12-18,2,15.5,3,0
user_905,2025-12-19,0,19.9,4,0
user_905,2025-12-20,0,18.1,6,0
user_905,2025-12-21,1,16.3,2,0
user_905,2025-12-22,0,8.6,6,0
user_905,2025-12-23,1,11.4,2,0
user_905,2025-12-24,0,16,0,0
user_905,2025-12-25,2,14.3,3,0
user_905,2025-12-26,1,13.1,4,0
user_905,2025-12-27,0,9.3,7,0
user_905,2025-12-28,0,10.4,5,0
user_905,2025-12-29,0,18.2,1,0
user_905,2025-12-30,1,11.4,0,0
user_906,2025-11-01,2,31.4,9,0
user_906,2025-11-02,3,38.3,9,1
user_906,2025-11-03,0,29.5,9,1
user_906,2025-11-04,2,35.5,7,0
user_906,2025-11-05,2,24.4,8,0
user_906,2025-11-06,0,26.2,8,1
user_906,2025-11-07,1,17.3,5,0
user_906,2025-11-08,2,29.7,7,0
user_906,2025-11-09,0,29.8,3,0
user_906,2025-11-10,0,32.3,7,0
user_906,2025-11-11,0,23.7,6,0
user_906,2025-11-12,1,32.8,5,0
user_906,2025-11-13,1,18.9,6,0
user_906,2025-11-14,0,28.1,6,0
user_906,2025-11-15,1,22.3,5,0
user_906,2025-11-16,1,30.3,7,0
user_906,2025-11-17,1,30.9,6,0
user_906,2025-11-18,0,24.6,6,1
user_906,2025-11-19,1,34.8,10,0
user_906,2025-11-20,0,33,10,0
user_906,2025-11-21,1,30.2,6,0
user_906,2025-11-22,0,31.4,5,0
user_906,2025-11-23,2,32.9,6,0
user_906,2025-11-24,3,38,7,0
user_906,2025-11-25,1,22.8,7,0
user_906,2025-11-26,1,28.2,5,0
user_906,2025-11-27,1,24.2,9,0
user_906,2025-11-28,0,27.7,8,0
user_906,2025-11-29,1,31.2,12,0
user_906,2025-11-30,1,33.8,8,0
user_906,2025-12-01,3,30.6,5,0
user_906,2025-12-02,0,23.4,9,0
user_906,2025-12-03,0,27.2,2,1
user_906,2025-12-04,3,25,7,0
user_906,2025-12-05,0,17,3,0
user_906,2025-12-06,0,16.3,2,0
user_906,2025-12-07,0,14.7,2,0
user_906,2025-12-08,3,14,6,1
user_906,2025-12-09,1,8,3,0
user_906,2025-12-10,0,15.4,2,0
user_906,2025-12-11,0,20.1,7,0
user_906,2025-12-12,0,13.3,1,0
user_906,2025-12-13,1,18.5,3,0
user_906,2025-12-14,1,23.2,3,0
user_906,2025-12-15,0,19,6,0
user_906,2025-12-16,1,11.8,3,0
user_906,2025-12-17,0,14,3,0
user_906,2025-12-18,0,13,8,0
user_906,2025-12-19,0,11.4,2,0
user_906,2025-12-20,0,7.1,6,0
user_906,2025-12-21,0,25.1,3,0
user_906,2025-12-22,0,12.3,0,0
user_906,2025-12-23,1,7.5,4,0
user_906,2025-12-24,0,3.6,1,0
user_906,2025-12-25,2,15.4,5,0
user_906,2025-12-26,0,17.5,3,0
user_906,2025-12-27,0,22.3,2,0
user_906,2025-12-28,0,8.9,1,0
user_906,2025-12-29,0,16.7,0,0
user_906,2025-12-30,0,17.4,0,0
user_907,2025-11-01,1,31.6,8,0
user_907,2025-11-02,0,41.2,4,0
user_907,2025-11-03,1,29.7,8,0
user_907,2025-11-04,2,32.7,8,1
user_907,2025-11-05,2,32.6,7,0
user_907,2025-11-06,0,35.8,7,0
user_907,2025-11-07,0,36.5,5,0
user_907,2025-11-08,1,32,4,0
user_907,2025-11-09,2,34.1,8,0
user_907,2025-11-10,0,33.4,4,1
user_907,2025-11-11,3,29.9,7,1
user_907,2025-11-12,3,20.9,5,0
user_907,2025-11-13,1,23.4,8,0
user_907,2025-11-14,1,29.5,5,1
user_907,2025-11-15,1,27.7,7,0
user_907,2025-11-16,0,29.4,8,1
user_907,2025-11-17,0,26,6,0
user_907,2025-11-18,0,27.6,2,0
user_907,2025-11-19,0,17.8,6,0
user_907,2025-11-20,2,31.3,4,1
user_907,2025-11-21,1,21,1,0
user_907,2025-11-22,1,29,8,1
user_907,2025-11-23,1,9.1,3,0
user_907,2025-11-24,1,27.3,4,0
user_907,2025-11-25,1,26.9,6,0
user_907,2025-11-26,0,16.2,5,0
user_907,2025-11-27,0,17.3,2,0
user_907,2025-11-28,0,21.7,5,0
user_907,2025-11-29,0,14,5,0
user_907,2025-11-30,1,22.5,3,0
user_907,2025-12-01,0,15.9,2,0
user_907,2025-12-02,1,16.9,8,0
user_907,2025-12-03,1,16.9,3,0
user_907,2025-12-04,1,25,5,0
user_907,2025-12-05,1,19.5,5,0
user_907,2025-12-06,0,14.9,5,0
user_907,2025-12-07,0,11.3,0,0
user_907,2025-12-08,0,20.6,2,1
user_907,2025-12-09,0,14.7,3,0
user_907,2025-12-10,0,22.7,8,0
user_907,2025-12-11,2,20.7,2,0
user_907,2025-12-12,0,25,4,0
user_907,2025-12-13,2,19,4,0
user_907,2025-12-14,0,8,5,0
user_907,2025-12-15,0,15.4,1,0
user_907,2025-12-16,0,9.9,4,0
user_907,2025-12-17,0,19,5,0
user_907,2025-12-18,1,15.8,4,0
user_907,2025-12-19,0,16.2,1,0
user_907,2025-12-20,0,23.2,3,0
user_907,2025-12-21,0,14.1,0,0
user_907,2025-12-22,1,9.6,0,0
user_907,2025-12-23,0,22.2,0,0
user_907,2025-12-24,0,11.3,2,0
user_907,2025-12-25,0,17.1,3,0
user_907,2025-12-26,1,13.7,0,0
user_907,2025-12-27,0,14.6,1,0
user_907,2025-12-28,0,6.4,2,0
user_907,2025-12-29,0,8.8,1,0
user_907,2025-12-30,2,6.4,3,0
user_908,2025-11-01,1,28.4,6,0
user_908,2025-11-02,1,20.4,6,0
user_908,2025-11-03,1,36.1,9,0
user_908,2025-11-04,1,25.5,5,0
user_908,2025-11-05,1,22.2,6,0
user_908,2025-11-06,1,29.4,4,0
user_908,2025-11-07,1,23.4,7,1
user_908,2025-11-08,1,27.8,8,0
user_908,2025-11-09,1,20.6,3,0
user_908,2025-11-10,1,31.6,4,0
user_908,2025-11-11,0,22.5,4,0
user_908,2025-11-12,1,20.2,7,0
user_908,2025-11-13,0,28.6,5,0
user_908,2025-11-14,4,34.7,5,0
user_908,2025-11-15,2,30.5,6,0
user_908,2025-11-16,0,27,9,0
user_908,2025-11-17,1,39.8,4,0
user_908,2025-11-18,0,30.1,8,0
user_908,2025-11-19,0,27.3,7,0
user_908,2025-11-20,3,25.8,8,0
user_908,2025-11-21,0,27.9,9,0
user_908,2025-11-22,1,32,8,0
user_908,2025-11-23,0,29.6,7,0
user_908,2025-11-24,0,24.5,5,0
user_908,2025-11-25,0,33,8,0
user_908,2025-11-26,1,18.2,4,0
user_908,2025-11-27,0,27.3,8,0
user_908,2025-11-28,1,21.7,4,0
user_908,2025-11-29,0,14.8,3,0
user_908,2025-11-30,4,17,3,1
user_908,2025-12-01,0,20.4,0,0
user_908,2025-12-02,1,17,3,0
user_908,2025-12-03,1,16.6,4,0
user_908,2025-12-04,1,16.3,7,1
user_908,2025-12-05,0,19.7,5,0
user_908,2025-12-06,0,17.8,4,0
user_908,2025-12-07,0,26.8,4,0
user_908,2025-12-08,1,17.5,5,0
user_908,2025-12-09,0,12.2,3,0
user_908,2025-12-10,0,23.7,5,0
user_908,2025-12-11,0,18.1,4,0
user_908,2025-12-12,1,14.3,2,0
user_908,2025-12-13,3,10.9,5,0
user_908,2025-12-14,0,12.1,5,0
user_908,2025-12-15,1,14.8,3,0
user_908,2025-12-16,0,20.9,2,0
user_908,2025-12-17,1,17.5,5,0
user_908,2025-12-18,0,14.1,1,0
user_908,2025-12-19,0,16,3,0
user_908,2025-12-20,0,5,6,1
user_908,2025-12-21,0,13.9,2,0
user_908,2025-12-22,0,7.8,2,0
user_908,2025-12-23,0,15,1,0
user_908,2025-12-24,1,7.7,1,0
user_908,2025-12-25,0,12.4,6,0
user_908,2025-12-26,1,17.8,2,0
user_908,2025-12-27,1,3.2,0,1
user_908,2025-12-28,0,12.8,3,0
user_908,2025-12-29,2,11.1,3,0
user_908,2025-12-30,0,17.5,4,0
user_909,2025-11-01,0,37.4,9,0
user_909,2025-11-02,0,37.3,8,0
user_909,2025-11-03,0,37,5,1
user_909,2025-11-04,1,33.8,4,0
user_909,2025-11-05,0,18.9,5,0
user_909,2025-11-06,0,26.1,6,0
user_909,2025-11-07,0,22,6,0
user_909,2025-11-08,0,27.5,2,0
user_909,2025-11-09,0,21.5,8,0
user_909,2025-11-10,0,21.9,7,1
user_909,2025-11-11,1,23.9,6,0
user_909,2025-11-12,0,23.6,3,0
user_909,2025-11-13,0,21.1,4,1
user_909,2025-11-14,1,20.4,7,0
user_909,2025-11-15,2,34.1,2,0
user_909,2025-11-16,0,14.1,6,0
user_909,2025-11-17,2,21.4,4,1
user_909,2025-11-18,1,18.9,6,0
user_909,2025-11-19,0,14.2,4,0
user_909,2025-11-20,1,19,7,0
user_909,2025-11-21,1,34.3,6,0
user_909,2025-11-22,2,38.2,7,0
user_909,2025-11-23,1,29.5,6,0
user_909,2025-11-24,1,28.7,4,0
user_909,2025-11-25,0,30.8,8,0
user_909,2025-11-26,1,30.3,8,0
user_909,2025-11-27,0,22.7,9,0
user_909,2025-11-28,0,27,6,0
user_909,2025-11-29,1,24.7,3,0
user_909,2025-11-30,1,27,2,0
user_909,2025-12-01,0,26.7,2,0
user_909,2025-12-02,0,27,8,0
user_909,2025-12-03,0,11.2,5,0
user_909,2025-12-04,0,11.9,3,0
user_909,2025-12-05,3,8.8,7,0
user_909,2025-12-06,0,18.5,4,0
user_909,2025-12-07,0,8.1,1,0
user_909,2025-12-08,1,10.9,2,0
user_909,2025-12-09,0,21.5,3,0
user_909,2025-12-10,0,14.7,8,0
user_909,2025-12-11,0,15.6,4,0
user_909,2025-12-12,0,15.4,1,0
user_909,2025-12-13,1,19.6,2,0
user_909,2025-12-14,0,19.1,4,0
user_909,2025-12-15,1,8,4,0
user_909,2025-12-16,1,9.2,5,0
user_909,2025-12-17,0,7.4,2,0
user_909,2025-12-18,0,10.7,3,0
user_909,2025-12-19,0,4.9,0,0
user_909,2025-12-20,0,6.7,4,0
user_909,2025-12-21,0,14.9,4,0
user_909,2025-12-22,0,13.1,3,1
user_909,2025-12-23,0,8.7,1,0
user_909,2025-12-24,0,14.1,3,0
user_909,2025-12-25,0,12,5,0
user_909,2025-12-26,0,3.3,1,0
user_909,2025-12-27,1,6.4,5,0
user_909,2025-12-28,0,9.6,2,0
user_909,2025-12-29,0,3.8,1,0
user_909,2025-12-30,0,7.3,1,0
user_910,2025-11-01,0,40.4,8,0
user_910,2025-11-02,0,51,10,1
user_910,2025-11-03,0,37.7,12,0
user_910,2025-11-04,2,43.1,12,1
user_910,2025-11-05,0,44.4,8,0
user_910,2025-11-06,0,42.2,10,0
user_910,2025-11-07,0,49.7,8,0
user_910,2025-11-08,0,36.8,8,0
user_910,2025-11-09,0,39.7,7,0
user_910,2025-11-10,4,37.6,2,0
user_910,2025-11-11,1,42.6,9,0
user_910,2025-11-12,1,39.5,7,1
user_910,2025-11-13,1,32.4,7,0
user_910,2025-11-14,0,35.1,6,0
user_910,2025-11-15,2,32.6,6,0
user_910,2025-11-16,1,34.9,10,0
user_910,2025-11-17,2,35.1,5,0
user_910,2025-11-18,0,33.8,9,0
user_910,2025-11-19,2,54.8,11,0
user_910,2025-11-20,1,46.1,9,0
user_910,2025-11-21,3,40.3,7,0
user_910,2025-11-22,1,38.1,10,0
user_910,2025-11-23,2,40.7,10,0
user_910,2025-11-24,1,39.9,7,0
user_910,2025-11-25,0,48.8,8,0
user_910,2025-11-26,1,34.7,9,0
user_910,2025-11-27,1,40.5,9,0
user_910,2025-11-28,1,38,10,0
user_910,2025-11-29,2,39.4,10,1
user_910,2025-11-30,1,39.5,8,0
user_910,2025-12-01,0,35.6,10,1
user_910,2025-12-02,0,34.7,6,0
user_910,2025-12-03,2,32.4,4,0
user_910,2025-12-04,2,27.2,5,0
user_910,2025-12-05,1,28.2,1,1
user_910,2025-12-06,1,28,8,0
user_910,2025-12-07,0,25,6,0
user_910,2025-12-08,0,24.3,9,0
user_910,2025-12-09,0,26.1,1,0
user_910,2025-12-10,0,29.9,5,0
user_910,2025-12-11,2,25,3,0
user_910,2025-12-12,1,20.7,4,0
user_910,2025-12-13,0,16.4,6,0
user_910,2025-12-14,1,22.6,4,0
user_910,2025-12-15,0,18.4,3,0
user_910,2025-12-16,1,30.7,4,0
user_910,2025-12-17,2,24.7,0,0
user_910,2025-12-18,1,24.4,3,1
user_910,2025-12-19,1,19,4,0
user_910,2025-12-20,2,23.4,4,0
user_910,2025-12-21,0,20.8,2,0
user_910,2025-12-22,2,14.2,4,0
user_910,2025-12-23,1,16,4,0
user_910,2025-12-24,0,11.7,3,0
user_910,2025-12-25,0,25.2,4,0
user_910,2025-12-26,1,18.7,5,0
user_910,2025-12-27,0,11.4,2,0
user_910,2025-12-28,0,9.3,5,0
user_910,2025-12-29,0,24.3,0,0
user_910,2025-12-30,1,13.2,1,0
user_911,2025-11-01,2,46.1,12,1
user_911,2025-11-02,1,39.1,12,0
user_911,2025-11-03,1,45,12,0
user_911,2025-11-04,3,49,8,0
user_911,2025-11-05,0,38.9,6,0
user_911,2025-11-06,2,41.1,7,0
user_911,2025-11-07,3,38.6,6,0
user_911,2025-11-08,1,34.6,4,0
user_911,2025-11-09,0,45.1,7,1
user_911,2025-11-10,1,37.5,8,0
user_911,2025-11-11,0,41.6,10,0
user_911,2025-11-12,1,47.4,6,0
user_911,2025-11-13,1,32.1,10,0
user_911,2025-11-14,0,36.9,9,0
user_911,2025-11-15,0,38.4,10,0
user_911,2025-11-16,1,32.9,5,0
user_911,2025-11-17,0,23.9,6,1
user_911,2025-11-18,0,38,6,0
user_911,2025-11-19,3,26.3,4,0
user_911,2025-11-20,0,32.8,6,0
user_911,2025-11-21,2,22.9,6,0
user_911,2025-11-22,2,34.3,5,0
user_911,2025-11-23,0,24.6,8,0
user_911,2025-11-24,1,35.6,5,0
user_911,2025-11-25,0,28.5,4,0
user_911,2025-11-26,0,19.8,2,0
user_911,2025-11-27,1,21,6,0
user_911,2025-11-28,1,22.9,4,0
user_911,2025-11-29,0,32.6,2,0
user_911,2025-11-30,1,19.6,7,0
user_911,2025-12-01,0,24.3,4,1
user_911,2025-12-02,0,22,4,1
user_911,2025-12-03,0,29.5,3,1
user_911,2025-12-04,1,26.2,3,0
user_911,2025-12-05,0,22.8,5,1
user_911,2025-12-06,0,17,6,0
user_911,2025-12-07,0,27.2,5,0
user_911,2025-12-08,1,15.5,4,0
user_911,2025-12-09,0,14.7,4,0
user_911,2025-12-10,2,20.5,6,0
user_911,2025-12-11,0,15.6,2,0
user_911,2025-12-12,2,19.7,8,0
user_911,2025-12-13,0,25.7,4,0
user_911,2025-12-14,0,24.9,1,0
user_911,2025-12-15,0,19.2,2,0
user_911,2025-12-16,2,13,6,1
user_911,2025-12-17,0,17.9,5,1
user_911,2025-12-18,0,9.9,5,0
user_911,2025-12-19,2,18.9,5,0
user_911,2025-12-20,0,18.4,2,0
user_911,2025-12-21,1,20.5,4,0
user_911,2025-12-22,1,14,6,0
user_911,2025-12-23,2,15.3,3,0
user_911,2025-12-24,0,19.9,1,0
user_911,2025-12-25,0,14.9,3,0
user_911,2025-12-26,0,15,6,0
user_911,2025-12-27,1,13.5,0,0
user_911,2025-12-28,0,19.1,2,0
user_911,2025-12-29,0,8.7,2,0
user_911,2025-12-30,1,17.8,5,0
user_912,2025-11-01,2,54.4,5,0
user_912,2025-11-02,1,39.7,9,0
user_912,2025-11-03,2,46.7,7,0
user_912,2025-11-04,0,40.7,5,0
user_912,2025-11-05,1,39.6,9,0
user_912,2025-11-06,0,40.5,7,0
user_912,2025-11-07,2,44,6,0
user_912,2025-11-08,1,39.8,7,0
user_912,2025-11-09,0,39.4,12,0
user_912,2025-11-10,0,45.3,7,0
user_912,2025-11-11,2,40.2,8,1
user_912,2025-11-12,2,38.8,8,0
user_912,2025-11-13,2,40.2,9,0
user_912,2025-11-14,1,38,6,0
user_912,2025-11-15,0,38.3,6,0
user_912,2025-11-16,0,38.7,8,0
user_912,2025-11-17,1,31.1,9,0
user_912,2025-11-18,0,24.7,6,0
user_912,2025-11-19,4,48.2,8,1
user_912,2025-11-20,1,43.7,7,0
user_912,2025-11-21,2,38,10,0
user_912,2025-11-22,4,53.6,8,0
user_912,2025-11-23,0,45.9,11,1
user_912,2025-11-24,0,39.3,6,0
user_912,2025-11-25,3,47.8,10,0
user_912,2025-11-26,2,24.2,7,0
user_912,2025-11-27,4,33.3,8,0
user_912,2025-11-28,1,39.3,10,0
user_912,2025-11-29,2,33.3,9,0
user_912,2025-11-30,3,36.8,7,0
user_912,2025-12-01,3,45.1,1,0
user_912,2025-12-02,2,29.1,9,0
user_912,2025-12-03,0,39.2,6,0
user_912,2025-12-04,0,30.7,6,0
user_912,2025-12-05,3,32.1,7,0
user_912,2025-12-06,2,22.2,8,0
user_912,2025-12-07,2,15.2,2,0
user_912,2025-12-08,0,23.3,2,0
user_912,2025-12-09,0,17.2,2,0
user_912,2025-12-10,0,20.5,4,1
user_912,2025-12-11,2,18.5,7,0
user_912,2025-12-12,0,23.1,5,0
user_912,2025-12-13,0,25.1,2,0
user_912,2025-12-14,0,11.8,5,0
user_912,2025-12-15,1,24,4,0
user_912,2025-12-16,2,20,4,0
user_912,2025-12-17,0,19.2,6,0
user_912,2025-12-18,0,15.5,2,0
user_912,2025-12-19,0,19.5,3,0
user_912,2025-12-20,1,16.4,3,0
user_912,2025-12-21,0,28.1,1,0
user_912,2025-12-22,1,15.1,3,0
user_912,2025-12-23,1,16.6,2,0
user_912,2025-12-24,0,21.2,4,0
user_912,2025-12-25,2,5.5,4,0
user_912,2025-12-26,0,16.3,0,0
user_912,2025-12-27,1,16.3,3,1
user_912,2025-12-28,2,7.2,2,1
user_912,2025-12-29,0,27.6,1,0
user_912,2025-12-30,1,22.5,3,0
user_913,2025-11-01,0,43.5,9,1
user_913,2025-11-02,1,46.1,10,0
user_913,2025-11-03,2,42.5,12,0
user_913,2025-11-04,1,39.2,8,0
user_913,2025-11-05,1,36,11,0
user_913,2025-11-06,1,51.2,4,0
user_913,2025-11-07,3,33.7,12,1
user_913,2025-11-08,1,39.3,9,0
user_913,2025-11-09,0,37.9,9,1
user_913,2025-11-10,0,36.9,9,0
user_913,2025-11-11,2,38.5,5,0
user_913,2025-11-12,2,46.8,12,0
user_913,2025-11-13,3,58,16,0
user_913,2025-11-14,1,47.9,11,0
user_913,2025-11-15,3,41.1,10,0
user_913,2025-11-16,1,50.4,7,0
user_913,2025-11-17,3,50.6,13,0
user_913,2025-11-18,0,37.3,8,0
user_913,2025-11-19,3,47.4,9,0
user_913,2025-11-20,2,47.8,13,1
user_913,2025-11-21,1,45.6,9,0
user_913,2025-11-22,0,50.2,9,0
user_913,2025-11-23,1,47.3,2,0
user_913,2025-11-24,2,49.6,10,0
user_913,2025-11-25,1,34.7,11,0
user_913,2025-11-26,0,42,7,0
user_913,2025-11-27,2,22.5,3,1
user_913,2025-11-28,0,23.8,2,0
user_913,2025-11-29,2,23.1,8,0
user_913,2025-11-30,1,20.2,4,0
user_913,2025-12-01,0,34.9,7,0
user_913,2025-12-02,1,30.3,9,0
user_913,2025-12-03,0,29.1,3,0
user_913,2025-12-04,0,11.3,3,0
user_913,2025-12-05,0,29.2,9,0
user_913,2025-12-06,1,25.4,4,0
user_913,2025-12-07,1,15.6,2,0
user_913,2025-12-08,0,30,8,0
user_913,2025-12-09,1,22,3,0
user_913,2025-12-10,0,23.7,5,0
user_913,2025-12-11,1,22.3,6,0
user_913,2025-12-12,1,18.2,3,0
user_913,2025-12-13,0,19.7,4,1
user_913,2025-12-14,0,23.8,3,0
user_913,2025-12-15,0,25.8,6,0
user_913,2025-12-16,0,27.8,1,0
user_913,2025-12-17,0,14.8,5,0
user_913,2025-12-18,1,16.7,0,0
user_913,2025-12-19,1,14.5,6,0
user_913,2025-12-20,1,18.2,4,0
user_913,2025-12-21,1,17.8,2,0
user_913,2025-12-22,1,15,1,0
user_913,2025-12-23,0,15.8,4,0
user_913,2025-12-24,0,20,7,0
user_913,2025-12-25,0,13.2,2,0
user_913,2025-12-26,1,12.6,2,0
user_913,2025-12-27,0,8.3,6,0
user_913,2025-12-28,0,12.7,1,0
user_913,2025-12-29,0,18.4,1,0
user_913,2025-12-30,0,17.7,3,0
user_914,2025-11-01,0,43,9,0
user_914,2025-11-02,6,43.5,8,0
user_914,2025-11-03,2,52.7,7,0
user_914,2025-11-04,2,43.5,11,0
